Customer_ID,Gender,Age_Group,Customer_Segment,Loyalty_Member,City
18128,Male,18-25,Regular,Yes,Kochi
18129,Male,36-45,Regular,No,Mumbai
18130,Male,18-25,Premium,Yes,Lucknow
18131,Female,26-35,Regular,Yes,Pune
18132,Male,46-60,Regular,No,Nagpur
18133,Female,18-25,Regular,No,Indore
18134,Female,18-25,Budget,No,Bhubaneswar
18135,Female,18-25,Budget,Yes,Jaipur
18136,Female,26-35,Regular,No,Hyderabad
18137,Male,36-45,Business,Yes,Bengaluru
18138,Male,26-35,Budget,No,Surat
18139,Female,60+,Regular,Yes,Hyderabad
18140,Female,36-45,Regular,Yes,Jaipur
18141,Male,26-35,Regular,Yes,Pune
18142,Male,46-60,Regular,No,Mumbai
18143,Female,46-60,Regular,No,Chennai
18144,Female,26-35,Budget,Yes,Hyderabad
18145,Female,26-35,Regular,Yes,Bengaluru
18146,Female,46-60,Regular,Yes,Bengaluru
18147,Male,46-60,Regular,No,Indore
18148,Female,36-45,Budget,No,Bengaluru
18149,Male,18-25,Business,No,Bhubaneswar
18150,Male,26-35,Regular,Yes,Chennai
18151,Male,36-45,Premium,No,Chennai
18152,Female,46-60,Budget,No,Bengaluru
18153,Male,26-35,Regular,No,Mumbai
18154,Female,36-45,Business,Yes,Kochi
18155,Female,26-35,Business,Yes,Bhubaneswar
18156,Male,26-35,Regular,Yes,Chennai
18157,Male,36-45,Budget,Yes,Delhi
18158,Male,18-25,Regular,No,Mumbai
18159,Male,36-45,Premium,Yes,Mumbai
18160,Male,18-25,Business,Yes,Bhubaneswar
18161,Male,26-35,Premium,No,Bengaluru
18162,Female,18-25,Budget,No,Bengaluru
18163,Male,26-35,Budget,No,Chandigarh
18164,Male,26-35,Regular,No,Hyderabad
18165,Male,18-25,Regular,Yes,Chennai
18166,Male,46-60,Premium,No,Hyderabad
18167,Female,46-60,Premium,No,Mumbai
18168,Female,26-35,Business,No,Surat
18169,Male,18-25,Regular,No,Pune
18170,Female,36-45,Budget,Yes,Ahmedabad
18171,Female,26-35,Premium,No,Chandigarh
18172,Male,46-60,Budget,Yes,Chennai
18173,Male,26-35,Regular,Yes,Chandigarh
18174,Female,60+,Business,No,Bhubaneswar
18175,Male,26-35,Regular,No,Chennai
18176,Female,18-25,Budget,Yes,Nagpur
18177,Male,36-45,Budget,No,Nagpur
18178,Female,46-60,Regular,No,Nagpur
18179,Female,36-45,Budget,No,Mumbai
18180,Female,26-35,Budget,No,Chandigarh
18181,Male,26-35,Budget,Yes,Kochi
18182,Male,36-45,Business,No,Nagpur
18183,Female,26-35,Regular,No,Mumbai
18184,Male,36-45,Business,No,Kochi
18185,Male,18-25,Premium,No,Pune
18186,Male,18-25,Premium,Yes,Bhubaneswar
18187,Male,26-35,Premium,Yes,Surat
18188,Female,18-25,Regular,No,Bhubaneswar
18189,Female,60+,Budget,Yes,Surat
18190,Female,18-25,Regular,No,Bengaluru
18191,Male,46-60,Premium,No,Chennai
18192,Male,36-45,Budget,No,Hyderabad
18193,Male,26-35,Budget,No,Hyderabad
18194,Female,46-60,Business,Yes,Mumbai
18195,Female,26-35,Regular,No,Nagpur
18196,Female,36-45,Business,Yes,Surat
18197,Female,36-45,Business,No,Lucknow
18198,Female,36-45,Regular,Yes,Surat
18199,Male,36-45,Budget,Yes,Delhi
18200,Male,36-45,Premium,No,Surat
18201,Male,26-35,Budget,No,Bhubaneswar
18202,Female,36-45,Regular,Yes,Pune
18203,Female,26-35,Regular,No,Nagpur
18204,Male,36-45,Budget,Yes,Delhi
18205,Male,26-35,Premium,No,Indore
18206,Female,36-45,Premium,Yes,Surat
18207,Male,18-25,Budget,No,Chandigarh
18208,Female,26-35,Regular,Yes,Delhi
18209,Male,26-35,Regular,No,Surat
18210,Male,26-35,Business,No,Bengaluru
18211,Female,18-25,Regular,No,Lucknow
18212,Female,46-60,Regular,No,Pune
18213,Male,36-45,Premium,Yes,Chandigarh
18214,Male,26-35,Budget,No,Nagpur
18215,Female,26-35,Budget,Yes,Delhi
18216,Male,26-35,Budget,No,Lucknow
18217,Male,18-25,Business,No,Bhubaneswar
18218,Male,18-25,Budget,No,Surat
18219,Female,46-60,Premium,No,Hyderabad
18220,Female,36-45,Budget,No,Lucknow
18221,Female,18-25,Premium,No,Delhi
18222,Female,26-35,Premium,Yes,Pune
18223,Female,46-60,Budget,Yes,Jaipur
18224,Female,26-35,Regular,No,Bengaluru
18225,Male,18-25,Regular,No,Pune
18226,Female,18-25,Budget,Yes,Ahmedabad
18227,Female,36-45,Regular,No,Bhubaneswar
18228,Male,26-35,Budget,No,Delhi
18229,Male,18-25,Regular,No,Indore
18230,Female,26-35,Regular,No,Pune
18231,Female,18-25,Regular,Yes,Chennai
18232,Female,36-45,Regular,No,Indore
18233,Female,26-35,Budget,No,Surat
18234,Female,36-45,Budget,No,Indore
18235,Female,18-25,Regular,Yes,Chennai
18236,Male,46-60,Budget,Yes,Bhubaneswar
18237,Female,26-35,Budget,No,Delhi
18238,Male,18-25,Budget,Yes,Jaipur
18239,Male,18-25,Budget,No,Bhubaneswar
18240,Male,26-35,Business,Yes,Surat
18241,Female,26-35,Regular,Yes,Bhubaneswar
18242,Female,46-60,Regular,Yes,Bhubaneswar
18243,Male,46-60,Budget,No,Mumbai
18244,Male,26-35,Premium,Yes,Hyderabad
18245,Female,36-45,Budget,No,Chandigarh
18246,Male,18-25,Budget,No,Jaipur
18247,Male,26-35,Regular,No,Ahmedabad
18248,Male,26-35,Budget,No,Chennai
18249,Female,26-35,Budget,Yes,Lucknow
18250,Male,26-35,Business,No,Chandigarh
18251,Male,36-45,Budget,No,Delhi
18252,Male,36-45,Budget,No,Indore
18253,Female,26-35,Regular,Yes,Delhi
18254,Female,36-45,Premium,No,Chennai
18255,Male,36-45,Premium,Yes,Ahmedabad
18256,Male,18-25,Budget,Yes,Delhi
18257,Male,60+,Regular,No,Jaipur
18258,Male,46-60,Regular,No,Chennai
18259,Female,46-60,Budget,No,Chandigarh
18260,Female,26-35,Premium,No,Hyderabad
18261,Female,46-60,Regular,No,Mumbai
18262,Female,18-25,Budget,Yes,Surat
18263,Female,46-60,Regular,No,Chennai
18264,Female,36-45,Budget,Yes,Pune
18265,Female,18-25,Premium,No,Ahmedabad
18266,Female,46-60,Budget,No,Chandigarh
18267,Male,18-25,Regular,Yes,Pune
18268,Male,26-35,Budget,No,Kochi
18269,Female,36-45,Regular,No,Bhubaneswar
18270,Female,26-35,Budget,No,Mumbai
18271,Female,36-45,Regular,No,Ahmedabad
18272,Male,46-60,Regular,Yes,Surat
18273,Female,18-25,Premium,No,Surat
18274,Female,46-60,Budget,No,Bengaluru
18275,Male,26-35,Regular,No,Bhubaneswar
18276,Male,26-35,Premium,No,Indore
18277,Male,26-35,Regular,Yes,Pune
18278,Female,26-35,Business,Yes,Bengaluru
18279,Female,26-35,Budget,Yes,Nagpur
18280,Female,46-60,Regular,No,Pune
18281,Male,46-60,Premium,No,Jaipur
18282,Male,18-25,Regular,No,Ahmedabad
18283,Male,18-25,Regular,Yes,Kochi
18284,Female,26-35,Premium,No,Hyderabad
18285,Male,26-35,Budget,Yes,Ahmedabad
18286,Male,26-35,Budget,Yes,Ahmedabad
18287,Female,18-25,Premium,No,Chennai
18288,Male,36-45,Regular,No,Chennai
18289,Female,60+,Budget,Yes,Pune
18290,Male,46-60,Business,Yes,Bengaluru
18291,Female,46-60,Regular,No,Nagpur
18292,Female,18-25,Regular,Yes,Surat
18293,Male,26-35,Budget,No,Lucknow
18294,Female,18-25,Regular,Yes,Mumbai
18295,Male,26-35,Budget,Yes,Ahmedabad
18296,Male,36-45,Budget,No,Pune
18297,Male,26-35,Regular,Yes,Delhi
18298,Female,26-35,Regular,Yes,Kochi
18299,Female,60+,Budget,Yes,Ahmedabad
18300,Female,46-60,Budget,No,Lucknow
18301,Female,46-60,Business,No,Kochi
18302,Female,26-35,Budget,Yes,Mumbai
18303,Female,36-45,Premium,No,Mumbai
18304,Female,46-60,Budget,Yes,Jaipur
18305,Male,26-35,Regular,No,Mumbai
18306,Female,36-45,Premium,No,Delhi
18307,Female,18-25,Budget,No,Bhubaneswar
18308,Female,36-45,Regular,Yes,Mumbai
18309,Male,26-35,Premium,No,Bhubaneswar
18310,Female,18-25,Regular,No,Ahmedabad
18311,Male,60+,Premium,Yes,Indore
18312,Female,26-35,Regular,Yes,Mumbai
18313,Male,46-60,Premium,No,Chennai
18314,Male,18-25,Regular,No,Bengaluru
18315,Male,26-35,Premium,Yes,Bengaluru
18316,Female,36-45,Budget,No,Bengaluru
18317,Male,36-45,Business,No,Chandigarh
18318,Male,26-35,Regular,Yes,Bhubaneswar
18319,Male,18-25,Regular,No,Delhi
18320,Female,26-35,Regular,No,Jaipur
18321,Female,26-35,Premium,Yes,Indore
18322,Male,36-45,Regular,No,Ahmedabad
18323,Female,26-35,Business,No,Delhi
18324,Male,46-60,Regular,Yes,Delhi
18325,Male,18-25,Budget,Yes,Hyderabad
18326,Male,36-45,Budget,Yes,Jaipur
18327,Male,46-60,Budget,No,Chandigarh
18328,Female,46-60,Budget,No,Chandigarh
18329,Female,36-45,Regular,Yes,Bhubaneswar
18330,Female,60+,Regular,Yes,Mumbai
18331,Male,36-45,Regular,No,Nagpur
18332,Male,18-25,Budget,Yes,Mumbai
18333,Female,26-35,Premium,Yes,Pune
18334,Male,26-35,Regular,Yes,Kochi
18335,Male,36-45,Budget,No,Bhubaneswar
18336,Female,18-25,Budget,Yes,Chandigarh
18337,Male,36-45,Regular,Yes,Jaipur
18338,Male,36-45,Budget,No,Delhi
18339,Male,26-35,Premium,Yes,Chandigarh
18340,Female,26-35,Budget,No,Pune
18341,Female,36-45,Regular,No,Hyderabad
18342,Male,18-25,Budget,Yes,Delhi
18343,Female,26-35,Business,No,Ahmedabad
18344,Female,18-25,Budget,Yes,Indore
18345,Male,26-35,Regular,Yes,Nagpur
18346,Female,26-35,Regular,No,Chennai
18347,Female,36-45,Budget,Yes,Ahmedabad
18348,Male,36-45,Regular,Yes,Nagpur
18349,Female,36-45,Budget,Yes,Ahmedabad
18350,Female,26-35,Regular,No,Bhubaneswar
18351,Male,36-45,Budget,Yes,Mumbai
18352,Male,26-35,Premium,No,Mumbai
18353,Male,18-25,Premium,No,Nagpur
18354,Male,36-45,Regular,Yes,Jaipur
18355,Female,36-45,Regular,Yes,Lucknow
18356,Male,26-35,Budget,No,Chennai
18357,Female,36-45,Budget,Yes,Chandigarh
18358,Female,46-60,Budget,Yes,Bengaluru
18359,Male,36-45,Budget,Yes,Kochi
18360,Male,26-35,Budget,No,Jaipur
18361,Male,26-35,Budget,No,Indore
18362,Male,26-35,Budget,No,Pune
18363,Female,26-35,Regular,No,Mumbai
18364,Female,18-25,Budget,Yes,Chennai
18365,Male,26-35,Regular,Yes,Lucknow
18366,Female,36-45,Budget,No,Indore
18367,Male,36-45,Regular,Yes,Jaipur
18368,Female,46-60,Budget,No,Indore
18369,Female,26-35,Business,No,Indore
18370,Female,18-25,Regular,No,Bengaluru
18371,Female,46-60,Regular,No,Bhubaneswar
18372,Female,18-25,Premium,No,Delhi
18373,Male,60+,Business,Yes,Lucknow
18374,Female,18-25,Budget,No,Indore
18375,Female,36-45,Regular,Yes,Jaipur
18376,Female,26-35,Business,Yes,Pune
18377,Male,36-45,Regular,No,Nagpur
18378,Male,26-35,Regular,No,Nagpur
18379,Male,18-25,Budget,Yes,Surat
18380,Female,26-35,Regular,Yes,Mumbai
18381,Female,60+,Regular,No,Surat
18382,Female,46-60,Regular,Yes,Ahmedabad
18383,Male,26-35,Regular,No,Lucknow
18384,Male,36-45,Business,Yes,Pune
18385,Male,36-45,Business,No,Bhubaneswar
18386,Male,18-25,Regular,No,Chennai
18387,Female,26-35,Budget,No,Jaipur
18388,Male,36-45,Regular,No,Chennai
18389,Female,36-45,Regular,Yes,Chennai
18390,Female,36-45,Regular,No,Chandigarh
18391,Female,36-45,Regular,No,Chandigarh
18392,Female,46-60,Budget,No,Jaipur
18393,Male,18-25,Regular,Yes,Chennai
18394,Male,60+,Premium,No,Bengaluru
18395,Male,26-35,Regular,No,Indore
18396,Female,18-25,Budget,Yes,Kochi
18397,Female,18-25,Regular,Yes,Bhubaneswar
18398,Male,36-45,Regular,No,Lucknow
18399,Female,26-35,Regular,Yes,Lucknow
18400,Male,18-25,Regular,No,Chandigarh
18401,Female,26-35,Budget,No,Mumbai
18402,Female,18-25,Premium,No,Lucknow
18403,Male,46-60,Regular,No,Chandigarh
18404,Male,36-45,Budget,Yes,Kochi
18405,Female,46-60,Premium,Yes,Jaipur
18406,Female,26-35,Premium,Yes,Nagpur
18407,Male,26-35,Budget,Yes,Surat
18408,Male,60+,Budget,Yes,Bhubaneswar
18409,Female,26-35,Regular,No,Jaipur
18410,Female,60+,Regular,No,Chennai
18411,Female,26-35,Regular,No,Bengaluru
18412,Male,26-35,Budget,No,Chandigarh
18413,Female,46-60,Regular,No,Ahmedabad
18414,Male,36-45,Business,No,Pune
18415,Male,36-45,Business,No,Bhubaneswar
18416,Female,26-35,Regular,No,Chandigarh
18417,Male,18-25,Budget,No,Chennai
18418,Male,36-45,Business,Yes,Lucknow
18419,Male,36-45,Regular,Yes,Chandigarh
18420,Female,26-35,Regular,No,Chandigarh
18421,Female,46-60,Regular,Yes,Ahmedabad
18422,Female,36-45,Budget,No,Jaipur
18423,Male,46-60,Business,No,Lucknow
18424,Female,26-35,Business,Yes,Lucknow
18425,Male,26-35,Premium,No,Kochi
18426,Female,46-60,Budget,No,Delhi
18427,Female,18-25,Regular,No,Hyderabad
18428,Male,46-60,Regular,No,Ahmedabad
18429,Male,46-60,Budget,No,Hyderabad
18430,Female,46-60,Budget,Yes,Hyderabad
18431,Female,46-60,Regular,Yes,Delhi
18432,Male,46-60,Budget,Yes,Delhi
18433,Male,46-60,Business,Yes,Jaipur
18434,Male,26-35,Budget,Yes,Pune
18435,Female,36-45,Regular,Yes,Ahmedabad
18436,Male,26-35,Budget,No,Chandigarh
18437,Female,26-35,Budget,Yes,Pune
18438,Male,26-35,Regular,Yes,Jaipur
18439,Male,18-25,Business,No,Delhi
18440,Male,36-45,Budget,No,Jaipur
18441,Female,36-45,Regular,No,Delhi
18442,Female,46-60,Regular,Yes,Hyderabad
18443,Male,26-35,Regular,Yes,Lucknow
18444,Female,26-35,Regular,No,Hyderabad
18445,Female,18-25,Business,Yes,Lucknow
18446,Female,26-35,Regular,Yes,Chandigarh
18447,Female,36-45,Regular,No,Pune
18448,Female,46-60,Regular,Yes,Mumbai
18449,Male,26-35,Premium,Yes,Surat
18450,Female,18-25,Budget,No,Chennai
18451,Female,18-25,Regular,Yes,Delhi
18452,Female,26-35,Regular,Yes,Chandigarh
18453,Female,26-35,Regular,No,Bengaluru
18454,Female,18-25,Regular,No,Bengaluru
18455,Male,18-25,Regular,No,Indore
18456,Female,26-35,Business,No,Surat
18457,Female,18-25,Business,Yes,Hyderabad
18458,Female,26-35,Premium,No,Indore
18459,Female,18-25,Regular,No,Jaipur
18460,Male,26-35,Budget,Yes,Bhubaneswar
18461,Female,18-25,Regular,No,Bengaluru
18462,Male,46-60,Budget,No,Indore
18463,Male,26-35,Budget,No,Surat
18464,Male,46-60,Premium,No,Chennai
18465,Male,26-35,Regular,Yes,Chandigarh
18466,Female,18-25,Business,Yes,Lucknow
18467,Female,36-45,Business,No,Lucknow
18468,Male,36-45,Budget,Yes,Nagpur
18469,Female,26-35,Budget,Yes,Nagpur
18470,Female,46-60,Budget,Yes,Jaipur
18471,Male,36-45,Regular,No,Bhubaneswar
18472,Female,18-25,Business,No,Jaipur
18473,Male,26-35,Regular,No,Jaipur
18474,Female,46-60,Budget,No,Hyderabad
18475,Male,18-25,Budget,Yes,Bhubaneswar
18476,Female,36-45,Regular,Yes,Bhubaneswar
18477,Male,46-60,Business,No,Indore
18478,Male,26-35,Business,No,Lucknow
18479,Female,26-35,Budget,Yes,Nagpur
18480,Male,18-25,Budget,No,Chennai
18481,Female,46-60,Regular,No,Hyderabad
18482,Female,18-25,Budget,Yes,Jaipur
18483,Female,26-35,Budget,No,Kochi
18484,Female,26-35,Regular,No,Delhi
18485,Male,18-25,Budget,No,Lucknow
18486,Female,36-45,Regular,Yes,Ahmedabad
18487,Female,46-60,Budget,No,Chennai
18488,Female,46-60,Budget,No,Bengaluru
18489,Male,26-35,Regular,No,Bhubaneswar
18490,Male,36-45,Regular,No,Hyderabad
18491,Male,36-45,Regular,Yes,Bhubaneswar
18492,Male,26-35,Regular,No,Chandigarh
18493,Female,26-35,Business,No,Nagpur
18494,Male,18-25,Regular,No,Lucknow
18495,Female,60+,Budget,Yes,Hyderabad
18496,Female,46-60,Budget,No,Chennai
18497,Male,46-60,Business,No,Delhi
18498,Female,26-35,Regular,No,Jaipur
18499,Male,36-45,Premium,No,Chennai
18500,Female,26-35,Regular,No,Lucknow
18501,Female,26-35,Premium,No,Mumbai
18502,Male,26-35,Regular,Yes,Ahmedabad
18503,Male,60+,Regular,Yes,Surat
18504,Female,36-45,Premium,No,Bhubaneswar
18505,Male,18-25,Regular,Yes,Chandigarh
18506,Male,26-35,Budget,No,Hyderabad
18507,Female,36-45,Business,No,Nagpur
18508,Female,26-35,Regular,No,Pune
18509,Male,18-25,Budget,Yes,Bengaluru
18510,Male,36-45,Regular,No,Mumbai
18511,Male,60+,Budget,Yes,Ahmedabad
18512,Female,18-25,Regular,No,Lucknow
18513,Female,18-25,Regular,Yes,Chandigarh
18514,Male,18-25,Budget,No,Bengaluru
18515,Male,46-60,Regular,Yes,Ahmedabad
18516,Female,26-35,Regular,Yes,Hyderabad
18517,Female,36-45,Regular,No,Bhubaneswar
18518,Female,26-35,Budget,No,Kochi
18519,Male,36-45,Premium,No,Indore
18520,Male,18-25,Premium,Yes,Lucknow
18521,Female,36-45,Premium,Yes,Nagpur
18522,Female,36-45,Regular,Yes,Pune
18523,Male,46-60,Budget,No,Lucknow
18524,Female,26-35,Regular,No,Bhubaneswar
18525,Female,46-60,Regular,No,Bengaluru
18526,Female,36-45,Budget,Yes,Mumbai
18527,Female,46-60,Budget,Yes,Lucknow
18528,Male,46-60,Budget,No,Lucknow
18529,Male,18-25,Regular,No,Indore
18530,Male,26-35,Budget,No,Delhi
18531,Female,36-45,Business,Yes,Surat
18532,Male,18-25,Regular,No,Bengaluru
18533,Female,36-45,Budget,No,Mumbai
18534,Female,26-35,Premium,Yes,Nagpur
18535,Female,18-25,Budget,Yes,Jaipur
18536,Male,36-45,Budget,No,Surat
18537,Male,18-25,Budget,No,Chennai
18538,Female,26-35,Budget,No,Delhi
18539,Male,36-45,Premium,Yes,Lucknow
18540,Male,46-60,Regular,No,Kochi
18541,Male,26-35,Budget,No,Chandigarh
18542,Male,18-25,Regular,No,Ahmedabad
18543,Male,26-35,Regular,Yes,Jaipur
18544,Female,26-35,Business,No,Chennai
18545,Female,18-25,Regular,Yes,Mumbai
18546,Male,36-45,Budget,Yes,Bengaluru
18547,Female,36-45,Regular,No,Hyderabad
18548,Female,46-60,Budget,Yes,Chennai
18549,Male,26-35,Regular,No,Jaipur
18550,Female,46-60,Regular,Yes,Bengaluru
18551,Female,26-35,Budget,No,Indore
18552,Female,26-35,Business,Yes,Hyderabad
18553,Male,26-35,Budget,No,Chandigarh
18554,Male,46-60,Budget,Yes,Kochi
18555,Male,26-35,Budget,No,Pune
18556,Male,18-25,Regular,No,Bengaluru
18557,Male,26-35,Budget,Yes,Bengaluru
18558,Female,26-35,Regular,No,Surat
18559,Female,18-25,Business,Yes,Delhi
18560,Female,26-35,Regular,Yes,Chandigarh
18561,Male,26-35,Regular,Yes,Indore
18562,Female,36-45,Business,No,Chandigarh
18563,Male,46-60,Business,Yes,Mumbai
18564,Female,26-35,Budget,Yes,Delhi
18565,Female,46-60,Regular,Yes,Bengaluru
18566,Male,26-35,Business,No,Ahmedabad
18567,Female,36-45,Premium,No,Ahmedabad
18568,Male,36-45,Budget,No,Pune
18569,Male,36-45,Regular,Yes,Lucknow
18570,Male,18-25,Budget,Yes,Mumbai
18571,Female,26-35,Regular,Yes,Delhi
18572,Male,26-35,Budget,Yes,Ahmedabad
18573,Female,46-60,Regular,Yes,Ahmedabad
18574,Female,18-25,Budget,Yes,Jaipur
18575,Female,18-25,Budget,Yes,Chandigarh
18576,Male,46-60,Premium,No,Ahmedabad
18577,Male,46-60,Budget,Yes,Jaipur
18578,Female,46-60,Premium,Yes,Indore
18579,Female,26-35,Business,Yes,Ahmedabad
18580,Female,36-45,Regular,No,Chennai
18581,Male,46-60,Budget,No,Delhi
18582,Female,26-35,Regular,Yes,Jaipur
18583,Male,36-45,Regular,Yes,Delhi
18584,Male,46-60,Budget,Yes,Kochi
18585,Male,36-45,Budget,No,Hyderabad
18586,Female,26-35,Regular,Yes,Kochi
18587,Female,26-35,Budget,Yes,Hyderabad
18588,Male,60+,Budget,Yes,Lucknow
18589,Male,26-35,Regular,No,Ahmedabad
18590,Female,46-60,Business,No,Delhi
18591,Male,26-35,Budget,No,Kochi
18592,Male,46-60,Budget,Yes,Lucknow
18593,Male,46-60,Regular,No,Mumbai
18594,Male,26-35,Budget,No,Chennai
18595,Female,26-35,Regular,No,Kochi
18596,Male,36-45,Budget,No,Kochi
18597,Female,46-60,Budget,Yes,Kochi
18598,Female,18-25,Regular,Yes,Surat
18599,Male,26-35,Regular,Yes,Delhi
18600,Female,26-35,Budget,Yes,Indore
18601,Male,46-60,Business,Yes,Pune
18602,Female,18-25,Budget,No,Pune
18603,Male,36-45,Regular,Yes,Indore
18604,Female,18-25,Budget,No,Nagpur
18605,Male,36-45,Regular,No,Delhi
18606,Male,46-60,Budget,Yes,Nagpur
18607,Male,26-35,Regular,Yes,Nagpur
18608,Female,18-25,Business,Yes,Chandigarh
18609,Female,26-35,Budget,Yes,Indore
18610,Female,60+,Regular,No,Bhubaneswar
18611,Male,26-35,Premium,No,Indore
18612,Male,18-25,Regular,No,Bhubaneswar
18613,Female,18-25,Regular,No,Kochi
18614,Male,26-35,Budget,Yes,Surat
18615,Male,26-35,Regular,No,Chennai
18616,Female,18-25,Regular,Yes,Bengaluru
18617,Female,26-35,Regular,No,Indore
18618,Male,46-60,Regular,No,Mumbai
18619,Male,46-60,Premium,No,Bengaluru
18620,Female,46-60,Regular,Yes,Delhi
18621,Male,46-60,Regular,No,Mumbai
18622,Female,36-45,Regular,Yes,Lucknow
18623,Male,26-35,Budget,Yes,Hyderabad
18624,Female,26-35,Premium,No,Indore
18625,Male,36-45,Premium,Yes,Ahmedabad
18626,Female,46-60,Premium,Yes,Surat
18627,Female,46-60,Premium,Yes,Chandigarh
18628,Female,26-35,Regular,Yes,Lucknow
18629,Female,18-25,Regular,Yes,Bengaluru
18630,Male,26-35,Regular,No,Bhubaneswar
18631,Female,46-60,Premium,No,Nagpur
18632,Male,26-35,Budget,Yes,Ahmedabad
18633,Male,26-35,Business,No,Bengaluru
18634,Female,26-35,Budget,No,Hyderabad
18635,Female,36-45,Regular,Yes,Kochi
18636,Male,46-60,Premium,No,Pune
18637,Female,26-35,Budget,No,Indore
18638,Female,36-45,Regular,No,Indore
18639,Female,18-25,Budget,Yes,Jaipur
18640,Female,18-25,Regular,Yes,Delhi
18641,Female,18-25,Regular,Yes,Surat
18642,Female,46-60,Budget,No,Chandigarh
18643,Female,26-35,Regular,Yes,Jaipur
18644,Male,46-60,Budget,No,Ahmedabad
18645,Female,26-35,Regular,No,Mumbai
18646,Male,36-45,Business,Yes,Bhubaneswar
18647,Male,36-45,Budget,No,Ahmedabad
18648,Female,18-25,Budget,No,Bengaluru
18649,Male,18-25,Regular,Yes,Delhi
18650,Male,26-35,Premium,Yes,Bhubaneswar
18651,Female,36-45,Regular,No,Surat
18652,Female,18-25,Regular,Yes,Delhi
18653,Female,18-25,Regular,No,Kochi
18654,Male,18-25,Regular,No,Hyderabad
18655,Male,60+,Regular,Yes,Ahmedabad
18656,Female,26-35,Regular,No,Nagpur
18657,Male,26-35,Regular,No,Chennai
18658,Male,60+,Premium,Yes,Ahmedabad
18659,Female,46-60,Regular,Yes,Kochi
18660,Male,26-35,Regular,Yes,Bengaluru
18661,Female,26-35,Budget,No,Nagpur
18662,Male,18-25,Premium,Yes,Jaipur
18663,Male,36-45,Premium,No,Delhi
18664,Female,18-25,Regular,Yes,Ahmedabad
18665,Male,18-25,Budget,No,Bengaluru
18666,Male,36-45,Business,Yes,Indore
18667,Male,26-35,Regular,Yes,Nagpur
18668,Male,36-45,Regular,Yes,Bengaluru
18669,Male,18-25,Premium,Yes,Hyderabad
18670,Male,26-35,Budget,Yes,Chennai
18671,Female,46-60,Business,Yes,Nagpur
18672,Male,46-60,Regular,No,Surat
18673,Female,26-35,Budget,Yes,Mumbai
18674,Female,18-25,Regular,No,Bhubaneswar
18675,Female,36-45,Regular,Yes,Nagpur
18676,Male,36-45,Budget,No,Pune
18677,Male,26-35,Regular,Yes,Lucknow
18678,Male,26-35,Premium,No,Nagpur
18679,Male,18-25,Budget,No,Bengaluru
18680,Female,36-45,Budget,No,Kochi
18681,Female,18-25,Regular,No,Chandigarh
18682,Female,26-35,Regular,No,Lucknow
18683,Female,26-35,Business,No,Ahmedabad
18684,Female,26-35,Budget,Yes,Lucknow
18685,Male,26-35,Regular,Yes,Chandigarh
18686,Male,60+,Business,No,Chandigarh
18687,Male,18-25,Budget,No,Kochi
18688,Female,36-45,Premium,Yes,Pune
18689,Female,26-35,Regular,No,Jaipur
18690,Male,18-25,Budget,No,Surat
18691,Male,36-45,Regular,No,Nagpur
18692,Male,46-60,Regular,No,Chandigarh
18693,Male,18-25,Budget,No,Chennai
18694,Male,26-35,Premium,Yes,Indore
18695,Female,36-45,Budget,No,Delhi
18696,Male,60+,Regular,Yes,Bhubaneswar
18697,Female,36-45,Budget,Yes,Surat
18698,Female,26-35,Premium,No,Hyderabad
18699,Male,60+,Premium,Yes,Delhi
18700,Male,46-60,Premium,No,Mumbai
18701,Female,26-35,Regular,No,Surat
18702,Female,36-45,Regular,Yes,Mumbai
18703,Male,18-25,Budget,No,Jaipur
18704,Male,36-45,Budget,No,Mumbai
18705,Female,18-25,Regular,Yes,Jaipur
18706,Female,26-35,Budget,No,Bhubaneswar
18707,Male,18-25,Regular,Yes,Nagpur
18708,Female,18-25,Budget,Yes,Chandigarh
18709,Male,26-35,Budget,Yes,Jaipur
18710,Female,18-25,Budget,Yes,Jaipur
18711,Female,26-35,Regular,No,Bengaluru
18712,Male,36-45,Regular,Yes,Chandigarh
18713,Male,46-60,Budget,Yes,Lucknow
18714,Male,46-60,Regular,No,Hyderabad
18715,Female,36-45,Budget,No,Kochi
18716,Male,18-25,Regular,No,Indore
18717,Female,26-35,Budget,No,Chennai
18718,Male,18-25,Regular,No,Bhubaneswar
18719,Male,36-45,Budget,No,Kochi
18720,Male,26-35,Business,No,Jaipur
18721,Female,26-35,Regular,Yes,Bengaluru
18722,Male,46-60,Budget,No,Lucknow
18723,Male,26-35,Premium,No,Chandigarh
18724,Male,26-35,Business,No,Kochi
18725,Male,18-25,Budget,No,Lucknow
18726,Female,18-25,Budget,Yes,Surat
18727,Male,26-35,Budget,No,Kochi
18728,Male,26-35,Premium,Yes,Lucknow
18729,Male,26-35,Budget,No,Nagpur
18730,Female,46-60,Budget,Yes,Ahmedabad
18731,Male,36-45,Budget,Yes,Chandigarh
18732,Female,36-45,Regular,No,Bhubaneswar
18733,Male,46-60,Regular,Yes,Ahmedabad
18734,Male,46-60,Budget,No,Delhi
18735,Female,26-35,Budget,Yes,Jaipur
18736,Female,18-25,Regular,No,Mumbai
18737,Male,36-45,Regular,No,Jaipur
18738,Male,36-45,Premium,No,Mumbai
18739,Female,18-25,Regular,No,Mumbai
18740,Female,36-45,Budget,Yes,Surat
